ID,filename,band_abbrev,abbrev_type,date_format,date_parsed,mics_etc
567342.html,matthires2016-06-25t-27.flac,matthires,assigned,yyyy-mm-dd,2016-06-25 00:00:00,t-27
567343.html,10 Second Time Around.flac,,blank,otros,,
567344.html,MonteMontgomery2016-07-23-t01.flac,montemontgomery,assigned,yyyy-mm-dd,2016-07-23 00:00:00,-t01
567346.html,01 Giant (Cut).flac,,blank,otros,,
567349.html,Chris Lightcap - 01 - Nine South.flac,chris lightcap,assigned,otros,,
567352.html,01 Lazy Days.flac,,blank,otros,,
567354.html,01 Depreston.flac,,blank,otros,,
567358.html,HIM14.flac,him,assigned,otros,,
567361.html,Coral Creek aud01.flac,coral creek aud,assigned,otros,,
567362.html,Hawkwind-20080726_d1_track01.flac,hawkwind,assigned,yy-mm-dd,2008-07-26 00:00:00,_d1_track01
567363.html,01 Safe At Home.flac,,blank,otros,,
567364.html,R09_0002_r8b.flac,r,notband,otros,,
567366.html,costbrist01.flac,costbrist,notband,otros,,
567368.html,"01. Woke Up Dreaming--New Orleans. LA, USA 2013-11-26.flac",woke up dreaming,notband,otros,,
567369.html,Wight 2010-11-12_t01.flac,wight,assigned,yyyy-mm-dd,2010-11-12 00:00:00,_t01
567370.html,OrchestFestLucerne-2009-08-12-tr01 Prokofiev-PianoConcertoNo3- I.flac,orchestfestlucerne,assigned,yyyy-mm-dd,2009-08-12 00:00:00,-tr01 Prokofiev-PianoConcertoNo3- I
567372.html,Howard Stern.flac,howard stern,assigned,otros,,
567373.html,209 - Smoke On The Water.flac,,blank,otros,,
567374.html,206 - Space Truckin' ~ Woman From Tokyo ~ Paint It Black.flac,,blank,otros,,
567376.html,d2 Bottom  81775_04.flac,d,notband,otros,,
567377.html,01. Stupid Love.flac,,blank,otros,,
567379.html,JOE WALSH 7-23 16 01.flac,joe walsh,assigned,yy-mm-dd,2016-07-23 00:00:00,01
567381.html,Marker 01-fixed.flac,marker,maybeband,otros,,
567382.html,26-Overture.flac,,blank,otros,,
567383.html,02 - Nathalie.flac,,blank,otros,,
567388.html,12. heart of the matter.flac,,blank,otros,,
567390.html,12. heart of the matter.flac,,blank,otros,,
567391.html,01 Bell Intro.flac,,blank,otros,,
567392.html,01 Natures Way.flac,,blank,otros,,
567394.html,Spirit1986-May-FM(1st-gen)T04.flac,spirit,assigned,yy-mm-dd,1986-05-01 00:00:00,-FM(1st-gen)T04
567396.html,CBP 2011-07-14_t01.flac,cbp,notband,yyyy-mm-dd,2011-07-14 00:00:00,_t01
567397.html,ny2016-07-21.t01.ccm4.hhtfp.flac,ny,assigned,yyyy-mm-dd,2016-07-21 00:00:00,.t01.ccm4.hhtfp
567401.html,jefftobias2016-07-18t01.flac,jefftobias,assigned,yyyy-mm-dd,2016-07-18 00:00:00,t01
567402.html,NickCave_Metro_9-20-90_D6_909_T01.flac,nickcave,assigned,otros,,
567404.html,JOEJ101.flac,joej,assigned,otros,,
567405.html,03. Finish Your Job.flac,,blank,otros,,
567406.html,cornell2016-07-0901.flac,cornell,assigned,yyyy-mm-dd,2016-07-09 00:00:00,01
567407.html,ff2000-05-1301.flac,ff,assigned,yyyy-mm-dd,2000-05-13 00:00:00,01
567408.html,Dylan1994-08-28d1t01.flac,dylan,assigned,yyyy-mm-dd,1994-08-28 00:00:00,d1t01
567410.html,Dylan1994-08-27d1t01.flac,dylan,assigned,yyyy-mm-dd,1994-08-27 00:00:00,d1t01
567412.html,SNC 2016-07-23 Los Angeles 01 The Star Spangled Banner.flac,snc,maybeband,yyyy-mm-dd,2016-07-23 00:00:00, Los Angeles 01 The Star Spangled Banner
567414.html,Mudcrutch - 01 Shady Grove.flac,mudcrutch,assigned,otros,,
567416.html,satoko .flac,satoko,assigned,otros,,
567417.html,10 Strauss-Der Rosenkavalier Suite I-Con molto agitato.flac,strauss,assigned,otros,,
567422.html,09 - Sorrow.flac,,blank,otros,,
567423.html,Charlie Haden - 01 - Sunday At The Hillcrest.flac,charlie haden,assigned,otros,,
567424.html,spirit1970-02-01.whollyspirit.d1t02.flac,spirit,assigned,yyyy-mm-dd,1970-02-01 00:00:00,.whollyspirit.d1t02
567425.html,2008-10-07-0028.flac,,blank,yyyy-mm-dd,2008-10-07 00:00:00,-0028
567426.html,2008-10-08-0022.flac,,blank,yyyy-mm-dd,2008-10-08 00:00:00,-0022
567427.html,bush2016-07-23t13.flac,bush,assigned,yyyy-mm-dd,2016-07-23 00:00:00,t13
567429.html,205 - Smoke On The Water.flac,,blank,otros,,
567431.html,01 the three marias 11-37.flac,the three marias,assigned,otros,,
567433.html,01 Lady Fantasy.flac,,blank,otros,,
567434.html,01 Roadhouse.flac,,blank,otros,,
567435.html,01 Roadhouse.flac,,blank,otros,,
567438.html,colt silvers orchstral 2916-07-12.001.flac,colt silvers orchstral,assigned,otros,,
567439.html,13 - In A Rut .flac,,blank,otros,,
567441.html,BaselSO-2001-01-11-tr01-Mahler-SymphonyNo8-I.flac,baselso,maybeband,yyyy-mm-dd,2001-01-11 00:00:00,-tr01-Mahler-SymphonyNo8-I
567442.html,"2016-04-15 Cully Jazz, Wayne Shorter Quartet (broadcast).flac",wayne shorter quartet,assigned,yyyy-mm-dd,2016-04-15 00:00:00," Cully Jazz, Wayne Shorter Quartet (broadcast)"
567445.html,Belly 2016-07-19t01.flac,belly,assigned,yyyy-mm-dd,2016-07-19 00:00:00,t01
567449.html,01 5 A.M.flac,,blank,otros,,
567450.html,davidgilmour2016-07-18.mk4.d1t01.flac,davidgilmour,assigned,yyyy-mm-dd,2016-07-18 00:00:00,.mk4.d1t01
567451.html,211 Dream Baby Dream.flac,,blank,otros,,
567454.html,"01. No Good Place for the Lonely--Kassel, Germany 2016-03-07.flac",,blank,otros,,
567456.html,bush2016-07-23t13.flac,bush,assigned,yyyy-mm-dd,2016-07-23 00:00:00,t13
567458.html,chevelle2016-07-23t01.flac,chevelle,assigned,yyyy-mm-dd,2016-07-23 00:00:00,t01
567461.html,widespreadpanic2016-06-22t01.cm100s.cp1s.cm300.cp2.mtx.16bit.flac,widespreadpanic,incorrect,yyyy-mm-dd,2016-06-22 00:00:00,t01.cm100s.cp1s.cm300.cp2.mtx.16bit
567462.html,13 Like A Rolling Stone.flac,,blank,otros,,
567464.html,01 - Cab Calloway - You're Nobody 'Til Somebody Loves You.flac,cab calloway,assigned,otros,,
567465.html,01-The Revolution Will Be Televised.flac,,blank,otros,,
567466.html,sales at 2016-07-08 roseti.flac,sales at,assigned,yyyy-mm-dd,2016-07-08 00:00:00, roseti
567469.html,Front242_Metro_5-12-89_D6_909_T01.flac,front,assigned,otros,,
567470.html,radiohead2006-06-11d2t01.flac,radiohead,assigned,yyyy-mm-dd,2006-06-11 00:00:00,d2t01
567471.html,01 Damn Right I've Got The Blues.flac,,blank,otros,,
567473.html,The Bad Plus 2016-06-09 16bit t12.flac,the bad plus,assigned,yyyy-mm-dd,2016-06-09 00:00:00, 16bit t12
567474.html,KatieMelua-20160723_d1_tr01.flac,katiemelua,assigned,yy-mm-dd,2016-07-23 00:00:00,_d1_tr01
567478.html,01 these are the god days 06-00.flac,,blank,otros,,
567480.html,cheaptrick2016-07-22t08.flac,cheaptrick,assigned,yyyy-mm-dd,2016-07-22 00:00:00,t08
567483.html,27 - Encore.flac,,blank,otros,,
567484.html,29 - Encore.flac,,blank,otros,,
567485.html,03 - Seven Seas Of Rhye.flac,,blank,otros,,
567486.html,19 Hommage to the God of Light.flac,,blank,otros,,
567487.html,01 flying over the odra valley 08-14.flac,,blank,otros,,
567496.html,101 Roger McGuinn - unknown.flac,roger mcguinn,assigned,otros,,
567497.html,LondonSO-2009-10-27-tr01-Schubert-SymphonyNo8-I.flac,londonso,assigned,yyyy-mm-dd,2009-10-27 00:00:00,-tr01-Schubert-SymphonyNo8-I
567500.html,arcs20160726_01.flac,arcs,assigned,yy-mm-dd,2016-07-26 00:00:00,_01
567501.html,1 Audio Track.flac,,blank,otros,,
567503.html,01 Manfred Manns Earthband - Captain Bobby Stout.flac,manfred manns eartband,assigned,otros,,
567505.html,ff_02.flac,ff,assigned,otros,,
567507.html,00_boris20160726.flac,boris,assigned,otros,,
567509.html,01 love ship 06-44.flac,,blank,otros,,
567511.html,01. Hollow.flac,,blank,otros,,
567512.html,u22001-07-26d1t11.flac,u2,assigned,yyyy-mm-dd,2001-07-26 00:00:00,d1t11
567513.html,senior service_2016_07_22_chatham_track_12.flac,senior service,assigned,otros,,
567514.html,01 Audio Track.flac,,blank,otros,,
567515.html,12 - The Lambrusco Kid.flac,,blank,otros,,
567516.html,01 Audio Track.flac,,blank,otros,,
567519.html,ny2016-07-20.t01.ccm4.hhtfp.flac,ny,assigned,yyyy-mm-dd,2016-07-20 00:00:00,.t01.ccm4.hhtfp
567520.html,mavis2016-06-29t01.flac,mavis,assigned,yyyy-mm-dd,2016-06-29 00:00:00,t01
567522.html,The Heartbreakers 1975-11-16 NYC AUD_01.flac,the heartbreakers,assigned,yyyy-mm-dd,1975-11-16 00:00:00, NYC AUD_01
567523.html,01 After The Gold Rush.flac,,blank,otros,,
567526.html,03 sly eyes 13-10.flac,,blank,otros,,
567528.html,01 The Knot.flac,,blank,otros,,
567530.html,u22001-07-27d1t01.shn,u2,assigned,yyyy-mm-dd,2001-07-27 00:00:00,d1t01
567531.html,Jim Lauderdale-2016-07-22-tr01.flac,jim lauderdale,assigned,yyyy-mm-dd,2016-07-22 00:00:00,-tr01
567533.html,James Intveld-2016-07-22-d1tr01.flac,james intveld,assigned,yyyy-mm-dd,2016-07-22 00:00:00,-d1tr01
567534.html,2016-07-03 Budapest 101.flac,,blank,yyyy-mm-dd,2016-07-03 00:00:00, Budapest 101
567535.html,12 - Saturn III.flac,,blank,otros,,
567536.html,Memorial for Pat and Rick-1986-01-15-d1-tr01.flac,memorial for pat and rick,notband,yyyy-mm-dd,1986-01-15 00:00:00,-d1-tr01
567541.html,06-Things Can Only Get Better.flac,,blank,otros,,
567542.html,01. Bright Lights.flac,,blank,otros,,
567544.html,Die Aerzte - Die diabolischen 2 - 09-07-1983.flac,die aerzte,assigned,yy-mm-dd,2000-02-09 00:00:00,7-1983
567547.html,bush2016-07-27t12.flac,bush,assigned,yyyy-mm-dd,2016-07-27 00:00:00,t12
567548.html,Wonderstuff 2016-07-24t01.flac,wonderstuff,assigned,yyyy-mm-dd,2016-07-24 00:00:00,t01
567549.html,DeadCo-20160727_0101.flac,deadco,assigned,yy-mm-dd,2016-07-27 00:00:00,_0101
567550.html,bd2009-04-10t01 (introduction).flac,bd,assigned,yyyy-mm-dd,2009-04-10 00:00:00,t01 (introduction)
567552.html,rf2016-07-09t01.flac,rf,maybeband,yyyy-mm-dd,2016-07-09 00:00:00,t01
567555.html,jefftobias2016-07-18t01.flac,jefftobias,assigned,yyyy-mm-dd,2016-07-18 00:00:00,t01
567557.html,BBCPhil-2009-05-15-tr01-Shostakovich-Op145a-I.flac,bbcphil,assigned,yyyy-mm-dd,2009-05-15 00:00:00,-tr01-Shostakovich-Op145a-I
567565.html,Neil Finn 2016-07-07 Highland T-01.flac,neil finn,assigned,yyyy-mm-dd,2016-07-07 00:00:00, Highland T-01
567566.html,"01. Tiger in Your Tank--Cheyenne, WY, USA 2014-08-27.flac",tiger in your tank,assigned,otros,,
567567.html,001 - Panther.flac,,blank,otros,,
567569.html,01 Hollow.flac,,blank,otros,,
567570.html,D1T01 INTRO.flac,d,notband,otros,,
567571.html,quireboys2015-11-22_16t01.flac,quireboys,assigned,yyyy-mm-dd,2015-11-22 00:00:00,_16t01
567572.html,len price 3_2016_07_22_chatham_track_18.flac,len price,assigned,otros,,
567574.html,SS19900407t01.flac,ss,canonical,yy-mm-dd,1990-04-07 00:00:00,t01
567576.html,virginmarys2016-06-04at933_16t01.flac,virginmarys,assigned,yyyy-mm-dd,2016-06-04 00:00:00,at933_16t01
567578.html,160708-Trembling Bells aud01.flac,trembling bells,assigned,yy-mm-dd,2008-07-16 00:00:00,rembling Bells aud01
567580.html,01 Bring It On.flac,,blank,otros,,
567582.html,15 Quinn The Eskimo (The Mighty Quinn).flac,,blank,otros,,
567587.html,Udo Lindenberg - 2016 07 27 Gronau DE - 09 Udo Lindenberg spricht.flac,udo lindenberg,assigned,yy-mm-dd,2016-07-01 00:00:00,27 Gronau DE - 09 Udo Lindenberg spricht
567588.html,MickTaylor1990-10-29.akg451.ssb.tc3.t00.flac,micktaylor,assigned,yyyy-mm-dd,1990-10-29 00:00:00,.akg451.ssb.tc3.t00
567591.html,02 Over the Rainbow.flac,,blank,otros,,
567592.html,OPMonteCarlo-2009-09-21-tr-announcer a.flac,op,assigned,yyyy-mm-dd,2009-09-21 00:00:00,-tr-announcer a
567594.html,jeffbeck2016-07-27t01.flac,jeffbeck,assigned,yyyy-mm-dd,2016-07-27 00:00:00,t01
567598.html,101 Make Me Smile.flac,,blank,otros,,
567599.html,04 Dialogue (Part I &amp; II).flac,,blank,otros,,
567601.html,01 After the Gold Rush.flac,,blank,otros,,
567604.html,01 - Thus Spoke Zarathustra.flac,,blank,otros,,
567609.html,chevelle2016-07-27t13.flac,chevelle,assigned,yyyy-mm-dd,2016-07-27 00:00:00,t13
567611.html,Eppu Normaali 1986-06-07 Seinajoki-1.flac,eppu normaali,assigned,yyyy-mm-dd,1986-06-07 00:00:00, Seinajoki-1
567614.html,01 Audio Track.flac,,blank,otros,,
567615.html,12 One Of These Days I'll Get An Early Night.flac,,blank,otros,,
567616.html,SB1992-Sep-20_01.flac,sb,maybeband,yy-mm-dd,1992-09-01 00:00:00,-20_01
567617.html,SB1995-Apr-01_01.flac,sb,maybeband,yy-mm-dd,1995-04-01 00:00:00,-01_01
567618.html,01 - Avenue B.flac,,blank,otros,,
567621.html,SB1995-Apr-20_01.flac,sb,maybeband,yy-mm-dd,1995-04-01 00:00:00,-20_01
567623.html,14 - In A Rut .flac,,blank,otros,,
567626.html,radiohead2016-07-27t10.flac,radiohead,assigned,yyyy-mm-dd,2016-07-27 00:00:00,t10
567627.html,SB1995-Apr-27_01.flac,sb,maybeband,yy-mm-dd,1995-04-01 00:00:00,-27_01
567631.html,09 - End.flac,,blank,otros,,
567632.html,d1t01.shn,d,notband,otros,,
567633.html,03 - Thing's Going On.flac,,blank,otros,,
567634.html,01 Earthrise-First Night-Rhayder-Uneven Song.flac,earthrise,assigned,otros,,
567635.html,01 - Bloom.flac,,blank,otros,,
567637.html,Ali_Akbar_Khan-Zakir_Hussain-1980-11-15.flac,ali_akbar_khan-zakir_hussain,assigned,yyyy-mm-dd,1980-11-15 00:00:00,
567638.html,01 - I'm coming from you.flac,,blank,otros,,
567639.html,02 RRK_Village_Vanguard_75-0103 U T.flac,rrk,assigned,otros,,
567640.html,cl2003-09-02t01.flac,cl,notband,yyyy-mm-dd,2003-09-02 00:00:00,t01
567641.html,LionShepherd_20160715_tr01.flac,lionshepherd,assigned,yy-mm-dd,2016-07-15 00:00:00,_tr01
567642.html,SB1995-Apr-28_01.flac,sb,maybeband,yy-mm-dd,1995-04-01 00:00:00,-28_01
567643.html,14 - Band Intro.flac,,blank,otros,,
567644.html,16 Coming Back To Life.flac,,blank,otros,,
567645.html,Subsignal_20160715_tr01.flac,subsignal,assigned,yy-mm-dd,2016-07-15 00:00:00,_tr01
567646.html,01 ti na ni na nu.flac,,blank,otros,,
567647.html,25 Breathe (Reprise).flac,,blank,otros,,
567648.html,jjbh2016-07-22t01.flac,jjbh,assigned,yyyy-mm-dd,2016-07-22 00:00:00,t01
567649.html,claim_2016_07_23_rochester_track_20.flac,claim,assigned,otros,,
567650.html,14 - Smash It Up.flac,,blank,otros,,
567652.html,02 - Youth Gone Wild.flac,,blank,otros,,
567653.html,101 Klaus Schulze 1976-04-03 Paris FM .flac,klaus schulze,assigned,otros,,
567654.html,01 - Dark Stars In The Dazzling Sky.flac,,blank,otros,,
567657.html,01 When my baby's beside me.flac,,blank,otros,,
567659.html,01 Eight.flac,,blank,otros,,
567660.html,John Mayall1997-08-15.CMC6.ssb.01 Sen-Say-Shun.flac,john mayall,assigned,yyyy-mm-dd,1997-08-15 00:00:00,.CMC6.ssb.01 Sen-Say-Shun
567662.html,bob collins + full nelson_2016_07_23_rochesterr_track_04.flac,bob collins + full nelson,assigned,otros,,
567663.html,CS20080301t01.flac,cs,notband,yy-mm-dd,2008-03-01 00:00:00,t01
567667.html,01 Arubaluba.flac,,blank,otros,,
567670.html,josborne2016-07-28-001.flac,josborne,assigned,yyyy-mm-dd,2016-07-28 00:00:00,-001
567671.html,891119_07.flac,,blank,otros,,
567672.html,01 Taking the stage.flac,,blank,otros,,
567674.html,01 Earthrise.flac,,blank,otros,,
567675.html,kanekoa2016-07-28-001.flac,kanekoa,assigned,yyyy-mm-dd,2016-07-28 00:00:00,-001
567678.html,heart2016-07-22t13.flac,heart,assigned,yyyy-mm-dd,2016-07-22 00:00:00,t13
567679.html,Taj Mahal2016-07-23.aud.mk4.rohnertpark.flac16 01.flac,taj mahal,assigned,yyyy-mm-dd,2016-07-23 00:00:00,.aud.mk4.rohnertpark.flac16 01
567681.html,JWalsh01.flac,jwalsh,assigned,otros,,
567682.html,bobdylan2016-06-24t01.flac,bobdylan,assigned,yyyy-mm-dd,2016-06-24 00:00:00,t01
567683.html,01 Miami 2017 (Seen the Lights Go Out On Broadway).flac,,blank,otros,,
567684.html,mavisstaples2016-06-24t01.flac,mavisstaples,assigned,yyyy-mm-dd,2016-06-24 00:00:00,t01
567686.html,"Jefferson Airplane 1968-xx-xx Los Angeles,CA Jonathan Winters Show Mk1-TV-01.flac",jefferson airplane,assigned,otros,,
567687.html,"Jefferson Airplane 1968-xx-xx Los Angeles,CA Jonathan Winters Show Mk2-TV-01.flac",jefferson airplane,assigned,otros,,
567689.html,"Byrds&amp;Flying Burrito Bros 1970-11-14 Madison,NJ E+L M+M2-AUD-01.flac",byrds&amp;flying burrito bros,assigned,yyyy-mm-dd,1970-11-14 00:00:00," Madison,NJ E+L M+M2-AUD-01"
567690.html,"Byrds&amp;Flying Burrito Bros 1970-11-14 Madison,NJ Early Mk1-M-AUD-01.flac",byrds&amp;flying burrito bros,assigned,yyyy-mm-dd,1970-11-14 00:00:00," Madison,NJ Early Mk1-M-AUD-01"
567691.html,01 Mexican Connection.flac,,blank,otros,,
567692.html,01 - Earthrise.flac,earthrise,assigned,otros,,
567694.html,D1 01 After The Gold Rush.flac,d,notband,otros,,
567695.html,Wayne Shorter - 01 - Medley + The Three Marias.flac,wayne shorter,assigned,otros,,
567696.html,MostlyAutumnLoreley20160715_tr01.flac,mostlyautumn,assigned,yy-mm-dd,2016-07-15 00:00:00,_tr01
567698.html,01 - Great expectations.flac,,blank,otros,,
567699.html,01 - End of my line.flac,,blank,otros,,
567700.html,STE-001.flac,ste,maybeband,otros,,
567701.html,The Cure 2016-07-21 [Psychophysio]_Tr-01.flac,the cure,assigned,yyyy-mm-dd,2016-07-21 00:00:00, [Psychophysio]_Tr-01
567702.html,AnekdotenLoreley20160715_tr01.flac,anekdoten,assigned,yy-mm-dd,2016-07-15 00:00:00,_tr01
567703.html,yusuf2016-06-14at933_16t01.flac,yusuf,assigned,yyyy-mm-dd,2016-06-14 00:00:00,at933_16t01
567704.html,D2T07 WE WISH YOU WELL.flac,d,notband,otros,,
567705.html,01 - Radioactivity.flac,,blank,otros,,
567707.html,01 - Plaine des sables.flac,,blank,otros,,
567709.html,raydavies2016-06-26at933set1_16t01.flac,raydavies,assigned,yyyy-mm-dd,2016-06-26 00:00:00,at933set1_16t01
567712.html,01 - You Gotta Believe.flac,,blank,otros,,
567714.html,M.O 2016-07-26t01.mp2,m.o,notband,yyyy-mm-dd,2016-07-26 00:00:00,t01
567717.html,13 Julie Vander.flac,julie vander,assigned,otros,,
567718.html,01 - Battering Ram.flac,battering ram,assigned,otros,,
567719.html,Rag N Bone Man 2016-07-26t01.mp2,rag n bone man,assigned,yyyy-mm-dd,2016-07-26 00:00:00,t01
567722.html,Cats Eyes 2016-07-29t01.mp2,cats eyes,assigned,yyyy-mm-dd,2016-07-29 00:00:00,t01
567723.html,gtd1978-07-27t04.flac,gtd,maybeband,yyyy-mm-dd,1978-07-27 00:00:00,t04
567724.html,bbking20050904.01.instrumental.flac,bbking,assigned,yy-mm-dd,2005-09-04 00:00:00,.01.instrumental
567725.html,Jonas Blue and JP Cooper 2016-07-28t01.mp2,jonas blue and jp cooper,assigned,yyyy-mm-dd,2016-07-28 00:00:00,t01
567726.html,01 - L'amour fou.flac,,blank,otros,,
567727.html,01 - This is my god.flac,,blank,otros,,
567731.html,The Brew UK - 13 - _drum solo_.flac,the brew uk,assigned,otros,,
567732.html,109 Over My Head.flac,,blank,otros,,
567733.html,AS 04-18-01T01.shn,as,maybeband,yy-mm-dd,2001-04-18 00:00:00,T01
567734.html,Linda Thompson  01.flac,linda thompson,assigned,otros,,
567735.html,Burning Spear-2009-07-30-d1-01.flac,burning spear,assigned,yyyy-mm-dd,2009-07-30 00:00:00,-d1-01
567737.html,Alejandra Ribera 2016-03-11 Worpswede-01.flac,alejandra ribera,assigned,yyyy-mm-dd,2016-03-11 00:00:00, Worpswede-01
567738.html,vanmorrison2016-07-13.mk4.d1t01.flac,vanmorrison,assigned,yyyy-mm-dd,2016-07-13 00:00:00,.mk4.d1t01
567739.html,lizzwright2016-07-13.mk4.t01.flac,lizzwright,assigned,yyyy-mm-dd,2016-07-13 00:00:00,.mk4.t01
567740.html,america19860824.01.tin man.flac,america,assigned,yy-mm-dd,1986-08-24 00:00:00,.01.tin man
567741.html,01 - Blues To Bechet.flac,,blank,otros,,
567742.html,01 - The drum thing.flac,,blank,otros,,
567744.html,01. Ripping Headaches.flac,,blank,otros,,
567748.html,"01. How Many More Years---Beaver Creek, CO, USA 2014-08-28.flac",,blank,otros,,
567749.html,bonnieraitt2016-03-18t01.flac,bonnieraitt,assigned,yyyy-mm-dd,2016-03-18 00:00:00,t01
567750.html,peter astor_2016_07_23_rochesterr_track_07.flac,peter astor,assigned,otros,,
567751.html,201 - Mary's Place.flac,,blank,otros,,
567754.html,Hawkwind-19840305_d1_tr01.flac,hawkwind,assigned,yy-mm-dd,1984-03-05 00:00:00,_d1_tr01
567756.html,01. Main Title from 'Terminator 2'.flac,,blank,otros,,
567758.html,Radiohead_Lollapalooza_7-29-16_M10_4060_24bit_96k_T01.flac,radiohead,assigned,otros,,
567760.html,Radiohead_Lollapalooza_7-29-16_M10_4060_16bit_44k_T01.flac,radiohead,assigned,otros,,
567765.html,01.Passerby.flac,,blank,otros,,
567766.html,01 Will You Say You Will.flac,,blank,otros,,
567767.html,01.Passerby.flac,,blank,otros,,
567769.html,07-Ode to Sad Disco.flac,,blank,otros,,
567771.html,DayWave_Lollapalooza_7-29-16_M10_4060_16bit_44k_T01.flac,daywave,assigned,otros,,
567772.html,01. Win Hands Down.flac,,blank,otros,,
567773.html,rh2016-07-2901.flac,rh,maybeband,yyyy-mm-dd,2016-07-29 00:00:00,01
567775.html,2016-07-29 Savages Observatory North Park01.flac,savages,assigned,yyyy-mm-dd,2016-07-29 00:00:00, Savages Observatory North Park01
567776.html,01. Under Attack.flac,,blank,otros,,
567787.html,01. Lupus Daemonis.flac,,blank,otros,,
567790.html,Steel Pulse2016-07.26.aud.mk4.petaluma.flac16 01.flac,steel pulse,assigned,yy-mm-dd,2016-07-01 00:00:00,26.aud.mk4.petaluma.flac16 01
567795.html,Rob Brown Quartet jpc clemente ny 20120409 .flac,rob brown quartet,assigned,yy-mm-dd,2012-04-09 00:00:00, 
567797.html,D1 01 My Love Will Not Let You Down.flac,d,notband,otros,,
567799.html,big.daddy.wilson-2016-07-30_tr.101.flac,big.daddy.wilson,assigned,yyyy-mm-dd,2016-07-30 00:00:00,_tr.101
567803.html,1. New Perspectives.flac,,blank,otros,,
567807.html,Leyla McCalla 2016-05-11 Bremen-01.flac,leyla mccalla,assigned,yyyy-mm-dd,2016-05-11 00:00:00, Bremen-01
567809.html,zombies2015-05-01at831d1t01.flac,zombies,assigned,yyyy-mm-dd,2015-05-01 00:00:00,at831d1t01
567810.html,01 Taktlos 2016 - Matthew Shipp.flac,matthew shipp,assigned,otros,,
567811.html,01 - Cyclops.flac,,blank,otros,,
567813.html,1976 03 04 Berlin DE - 01 Incan Intro.flac,,blank,yy-mm-dd,1976-03-01 00:00:00,04 Berlin DE - 01 Incan Intro
567814.html,Jimi Hendrix 1969-01-09 Stockholm-01.flac,jimi hendrix,assigned,yyyy-mm-dd,1969-01-09 00:00:00, Stockholm-01
567815.html,01 - Highway Star.flac,,blank,otros,,
567821.html,1 - Always There Anyway.mp2,,blank,otros,,
567822.html,1967 12 03 Ann Arbor MI - 01 Improvisation.flac,,blank,yy-mm-dd,1967-12-01 00:00:00,03 Ann Arbor MI - 01 Improvisation
567823.html,01 - I wanna hold your hand.flac,,blank,otros,,
567825.html,01 - I am the sea.flac,,blank,otros,,
567826.html,BerlinPhilO-2009-03-07-tr01-Rachmaninoff-Op29-Isle of the Dead.flac,berlinphilo,assigned,yyyy-mm-dd,2009-03-07 00:00:00,-tr01-Rachmaninoff-Op29-Isle of the Dead
567827.html,03 Satisfied.flac,,blank,otros,,
567829.html,01 rock hard.flac,,blank,otros,,
567830.html,09 Stephan Eicher 2016-03-01 Marseille Kikki aud master .flac,stephan eicher,assigned,otros,,
567831.html,"Wolfmother 2016-05-20 Fairgrounds, Schaghticoke, NY01.flac",wolfmother,assigned,yyyy-mm-dd,2016-05-20 00:00:00," Fairgrounds, Schaghticoke, NY01"
567832.html,cparr2008-05-04d1t18.flac,cparr,maybeband,yyyy-mm-dd,2008-05-04 00:00:00,d1t18
567834.html,01. Highway Star.flac,,blank,otros,,
567838.html,stargaze2016-07-29t00a.flac,stargaze,assigned,yyyy-mm-dd,2016-07-29 00:00:00,t00a
567839.html,gd1969-12-26t01.flac,gd,canonical,yyyy-mm-dd,1969-12-26 00:00:00,t01
567840.html,elh1995-11-11t01.flac,elh,maybeband,yyyy-mm-dd,1995-11-11 00:00:00,t01
567842.html,Prime Circle - 18 - Ghost.flac,prime circle,assigned,otros,,
567843.html,01 Building A Mystery.flac,,blank,otros,,
567845.html,01 Wake Up Little Suzie (The Everly Brothers cover).flac,the everly brothers,assigned,otros,,
567847.html,TR 20160709 01 intro.flac,tr,canonical,yy-mm-dd,2016-07-09 00:00:00, 01 intro
567848.html,01. Highway Star.flac,,blank,otros,,
567849.html,Element Of Crime 2016-07-07 Rudolstadt-1.flac,element of crime,assigned,yyyy-mm-dd,2016-07-07 00:00:00, Rudolstadt-1
567850.html,01. Wild Child.flac,,blank,otros,,
567852.html,u22001-07-31-matrix-d1t10.flac,u2,assigned,yyyy-mm-dd,2001-07-31 00:00:00,-matrix-d1t10
567853.html,01 Somethings Happening.flac,,blank,otros,,
567856.html,01. Bad Reputation.flac,,blank,otros,,
567858.html,big.daddy.wilson-2016-07-30_24bit_tr.101.flac,big.daddy.wilson,assigned,yyyy-mm-dd,2016-07-30 00:00:00,_24bit_tr.101
567859.html,01 Get Right Back.flac,,blank,otros,,
567861.html,AlejandroEscovedo2016-07-29track01.flac,alejandroescovedo,assigned,yyyy-mm-dd,2016-07-29 00:00:00,track01
567862.html,307-American Land.flac,,blank,otros,,
567865.html,14-Love To Burn.flac,,blank,otros,,
567866.html,cbley2015-11-07t01.flac,cbley,assigned,yyyy-mm-dd,2015-11-07 00:00:00,t01
567867.html,JM_01.flac,jm,assigned,otros,,
567870.html,101-Highway Star.flac,,blank,otros,,
567871.html,"Warrior Soul 1991-12-15 Arena, Long Beach, CA08.flac",warrior soul,assigned,yyyy-mm-dd,1991-12-15 00:00:00," Arena, Long Beach, CA08"
567872.html,160730_07.flac,,blank,otros,,
